Age [ka BP],Mo [ppm],U [ppm],ID,Core,t_transition_start,t_transition_end,tsid
87.00042,2.987220209,2.495833187,S3,MS21,85.8,85.1,3
87.00914,1.814826861,3.480037965,S3,MS21,85.8,85.1,3
87.01792,2.106656326,3.195914328,S3,MS21,85.8,85.1,3
87.02676,1.866615285,2.765884541,S3,MS21,85.8,85.1,3
87.0356,2.277766537,3.407668232,S3,MS21,85.8,85.1,3
87.04444,1.769662062,2.073101802,S3,MS21,85.8,85.1,3
87.05328,2.665313678,3.900340401,S3,MS21,85.8,85.1,3
87.06205,1.842780621,4.698752337,S3,MS21,85.8,85.1,3
87.07075,2.138744611,4.259234563,S3,MS21,85.8,85.1,3
87.07945,1.657181602,2.066764589,S3,MS21,85.8,85.1,3
87.08815,2.0656675,1.646522946,S3,MS21,85.8,85.1,3
87.09685,1.751323305,3.691337074,S3,MS21,85.8,85.1,3
87.10551,1.990348576,2.960487689,S3,MS21,85.8,85.1,3
87.11413,2.19590302,2.585330737,S3,MS21,85.8,85.1,3
87.12275,2.436433841,2.996896976,S3,MS21,85.8,85.1,3
87.13137,2.314444501,3.244809388,S3,MS21,85.8,85.1,3
87.13999,1.599620498,4.542448565,S3,MS21,85.8,85.1,3
87.14867,1.489714396,4.016363381,S3,MS21,85.8,85.1,3
87.15741,1.610755838,3.377318231,S3,MS21,85.8,85.1,3
87.16615,2.227268383,3.12811712,S3,MS21,85.8,85.1,3
87.17489,2.461028876,3.602497358,S3,MS21,85.8,85.1,3
87.18363,1.95372566,2.309104555,S3,MS21,85.8,85.1,3
87.1923,1.939695688,2.952828127,S3,MS21,85.8,85.1,3
87.2009,2.357361996,2.39762882,S3,MS21,85.8,85.1,3
87.2095,1.925312117,3.471040792,S3,MS21,85.8,85.1,3
87.2181,2.41664637,2.261009463,S3,MS21,85.8,85.1,3
87.2267,2.297567953,3.567577438,S3,MS21,85.8,85.1,3
87.23543,2.202571957,2.668693748,S3,MS21,85.8,85.1,3
87.24429,2.418534677,2.705299446,S3,MS21,85.8,85.1,3
87.25315,1.669751629,2.665311559,S3,MS21,85.8,85.1,3
87.26201,1.888750096,2.722956132,S3,MS21,85.8,85.1,3
87.27087,2.312722738,2.168142511,S3,MS21,85.8,85.1,3
87.27965,2.18443005,2.767350728,S3,MS21,85.8,85.1,3
87.28835,3.409840114,4.260558324,S3,MS21,85.8,85.1,3
87.29705,1.928829828,2.790561734,S3,MS21,85.8,85.1,3
87.30575,1.985112579,2.792890582,S3,MS21,85.8,85.1,3
87.31445,2.085399025,3.504825753,S3,MS21,85.8,85.1,3
87.32325,1.559461675,2.070174811,S3,MS21,85.8,85.1,3
87.33215,2.252736193,2.806163499,S3,MS21,85.8,85.1,3
87.34105,2.532165472,2.385513404,S3,MS21,85.8,85.1,3
87.34995,1.694072796,5.716497832,S3,MS21,85.8,85.1,3
87.35885,2.612335964,3.990155818,S3,MS21,85.8,85.1,3
87.36777,2.329414321,3.420511403,S3,MS21,85.8,85.1,3
87.37671,1.572297553,1.690950995,S3,MS21,85.8,85.1,3
87.38565,1.815724095,4.302179219,S3,MS21,85.8,85.1,3
87.39459,2.274997242,3.683928655,S3,MS21,85.8,85.1,3
87.40353,2.015982612,3.732386104,S3,MS21,85.8,85.1,3
87.41251,1.395307193,3.501270013,S3,MS21,85.8,85.1,3
87.42153,1.864274328,3.237970338,S3,MS21,85.8,85.1,3
87.43055,1.967751927,3.286249758,S3,MS21,85.8,85.1,3
87.43957,1.667071513,1.929705752,S3,MS21,85.8,85.1,3
87.44859,2.282207138,2.515709759,S3,MS21,85.8,85.1,3
87.45751,1.880558698,2.598856301,S3,MS21,85.8,85.1,3
87.46633,1.833140383,2.30608886,S3,MS21,85.8,85.1,3
87.47515,2.29542093,3.912526711,S3,MS21,85.8,85.1,3
87.48397,1.759756275,2.819007122,S3,MS21,85.8,85.1,3
87.49279,2.682614078,2.861899179,S3,MS21,85.8,85.1,3
87.50168,0.814943296,1.70521532,S3,MS21,85.8,85.1,3
87.51064,1.441791989,3.679399524,S3,MS21,85.8,85.1,3
87.5196,1.721852966,2.025705123,S3,MS21,85.8,85.1,3
87.52856,1.653375706,2.190441636,S3,MS21,85.8,85.1,3
87.53752,2.043689668,3.768788401,S3,MS21,85.8,85.1,3
87.54711,2.373962262,2.325406633,S3,MS21,85.8,85.1,3
87.55733,1.389185322,2.724122156,S3,MS21,85.8,85.1,3
87.56755,1.594296741,2.500702513,S3,MS21,85.8,85.1,3
87.57777,1.473447175,2.757602329,S3,MS21,85.8,85.1,3
87.58799,1.418665914,2.449094784,S3,MS21,85.8,85.1,3
87.59889,2.240230183,4.428440512,S3,MS21,85.8,85.1,3
87.61047,2.044191792,2.334209864,S3,MS21,85.8,85.1,3
87.62205,2.613593782,3.929744475,S3,MS21,85.8,85.1,3
87.63363,1.723239799,2.627633752,S3,MS21,85.8,85.1,3
87.64521,2.247157568,2.524223287,S3,MS21,85.8,85.1,3
87.65699,1.88119916,3.175931688,S3,MS21,85.8,85.1,3
87.66897,2.497059814,2.819287934,S3,MS21,85.8,85.1,3
87.68095,2.411653746,3.01791322,S3,MS21,85.8,85.1,3
87.69293,1.844529942,2.819585671,S3,MS21,85.8,85.1,3
87.70491,1.945403627,3.053469553,S3,MS21,85.8,85.1,3
87.71692,2.629293917,3.952554986,S3,MS21,85.8,85.1,3
87.72896,2.717781432,4.323756424,S3,MS21,85.8,85.1,3
87.741,1.39612076,2.879960909,S3,MS21,85.8,85.1,3
87.75304,3.328757908,3.481100012,S3,MS21,85.8,85.1,3
87.76508,1.61144615,3.233753679,S3,MS21,85.8,85.1,3
87.77708,2.095386687,2.302218525,S3,MS21,85.8,85.1,3
87.78904,2.327210592,2.607860777,S3,MS21,85.8,85.1,3
87.801,1.981139798,3.915251983,S3,MS21,85.8,85.1,3
87.81296,2.622606835,2.112665744,S3,MS21,85.8,85.1,3
87.82492,1.796502097,2.927896357,S3,MS21,85.8,85.1,3
87.83695,1.691071635,1.845144065,S3,MS21,85.8,85.1,3
87.84905,0.931584413,1.989458653,S3,MS21,85.8,85.1,3
87.86115,2.332408585,3.552581652,S3,MS21,85.8,85.1,3
87.87325,2.010581675,2.556490982,S3,MS21,85.8,85.1,3
87.88535,1.232198226,2.726752144,S3,MS21,85.8,85.1,3
87.89736,1.868442278,3.527780802,S3,MS21,85.8,85.1,3
87.90928,2.106591602,2.839720617,S3,MS21,85.8,85.1,3
87.9212,1.719858794,2.015459357,S3,MS21,85.8,85.1,3
87.93312,2.317597923,2.040341957,S3,MS21,85.8,85.1,3
87.94504,1.959141829,2.634883728,S3,MS21,85.8,85.1,3
87.95699,1.084329679,2.348500174,S3,MS21,85.8,85.1,3
87.96897,1.813267349,2.334069906,S3,MS21,85.8,85.1,3
87.98095,2.282065679,1.629372355,S3,MS21,85.8,85.1,3
87.99293,1.71431653,2.515098366,S3,MS21,85.8,85.1,3
88.00491,2.171412598,2.414432588,S3,MS21,85.8,85.1,3
88.01687,1.670900966,1.238360291,S3,MS21,85.8,85.1,3
88.02881,1.05042293,1.119883612,S3,MS21,85.8,85.1,3
88.04075,1.54794305,1.501110605,S3,MS21,85.8,85.1,3
88.05269,1.826216529,1.650364948,S3,MS21,85.8,85.1,3
88.06463,1.46831994,1.338992301,S3,MS21,85.8,85.1,3
88.07662,1.256053919,1.868417828,S3,MS21,85.8,85.1,3
88.08866,1.751442936,1.694048772,S3,MS21,85.8,85.1,3
88.1007,1.595211862,1.246075702,S3,MS21,85.8,85.1,3
88.11274,1.171752123,1.114939147,S3,MS21,85.8,85.1,3
88.12478,0.981913138,2.223400049,S3,MS21,85.8,85.1,3
88.13901,1.183834701,2.856451864,S3,MS21,85.8,85.1,3
88.15543,1.623411104,1.485401157,S3,MS21,85.8,85.1,3
88.17185,1.502193675,1.410231673,S3,MS21,85.8,85.1,3
88.18827,1.456022159,1.202912443,S3,MS21,85.8,85.1,3
88.20469,1.462401777,1.590132129,S3,MS21,85.8,85.1,3
88.22338,1.278636694,1.909166735,S3,MS21,85.8,85.1,3
88.24434,1.833578494,0.907819785,S3,MS21,85.8,85.1,3
88.2653,1.566927935,1.774012469,S3,MS21,85.8,85.1,3
88.28626,1.277285591,1.225496709,S3,MS21,85.8,85.1,3
88.30722,1.274503345,1.809085093,S3,MS21,85.8,85.1,3
88.32823,1.798562722,1.849572815,S3,MS21,85.8,85.1,3
88.34929,1.717003873,0.853210792,S3,MS21,85.8,85.1,3
88.37035,1.711526673,1.130302259,S3,MS21,85.8,85.1,3
88.39141,1.35304182,2.193422252,S3,MS21,85.8,85.1,3
88.41247,1.502482436,1.947496504,S3,MS21,85.8,85.1,3
88.43331,1.44857576,1.663221149,S3,MS21,85.8,85.1,3
88.45393,2.027583458,1.311593223,S3,MS21,85.8,85.1,3
88.47455,1.73004143,1.32599402,S3,MS21,85.8,85.1,3
88.49517,1.133268135,1.992893945,S3,MS21,85.8,85.1,3
88.51579,1.426714728,1.051653841,S3,MS21,85.8,85.1,3
88.53656,1.637698132,1.334638702,S3,MS21,85.8,85.1,3
88.55748,1.284819917,0.988603864,S3,MS21,85.8,85.1,3
88.5784,1.522041516,1.417759103,S3,MS21,85.8,85.1,3
88.59932,1.41038222,1.27159874,S3,MS21,85.8,85.1,3
88.62024,1.236910014,1.663226511,S3,MS21,85.8,85.1,3
88.64105,1.031169277,1.30772482,S3,MS21,85.8,85.1,3
88.66175,1.91624391,1.842061596,S3,MS21,85.8,85.1,3
88.68245,1.784893002,1.488375837,S3,MS21,85.8,85.1,3
88.70315,1.207207294,1.642337611,S3,MS21,85.8,85.1,3
88.72385,1.252304627,1.326976394,S3,MS21,85.8,85.1,3
88.74435,1.551828615,2.733523433,S3,MS21,85.8,85.1,3
88.76465,1.263919936,2.259688499,S3,MS21,85.8,85.1,3
88.78495,1.476136452,1.043722347,S3,MS21,85.8,85.1,3
88.80525,1.414505695,1.713252081,S3,MS21,85.8,85.1,3
88.82555,1.259588264,2.752154871,S3,MS21,85.8,85.1,3
88.84588,2.007639225,2.089831414,S3,MS21,85.8,85.1,3
88.86624,1.678923906,1.058117573,S3,MS21,85.8,85.1,3
88.8866,1.476729631,1.544946678,S3,MS21,85.8,85.1,3
88.90696,1.888442361,0.964423512,S3,MS21,85.8,85.1,3
88.92732,1.340055889,1.310870205,S3,MS21,85.8,85.1,3
88.94761,1.184276438,2.056807612,S3,MS21,85.8,85.1,3
88.96783,1.350834551,0.73662971,S3,MS21,85.8,85.1,3
88.98805,1.806630034,2.539055456,S3,MS21,85.8,85.1,3
89.00827,1.630151234,0.647463933,S3,MS21,85.8,85.1,3
89.02849,1.634217425,1.148960651,S3,MS21,85.8,85.1,3
89.04872,2.235565393,1.463417007,S3,MS21,85.8,85.1,3
89.06896,1.72421217,1.381827726,S3,MS21,85.8,85.1,3
89.0892,1.063901351,0.894098154,S3,MS21,85.8,85.1,3
89.10944,1.92084478,2.412435658,S3,MS21,85.8,85.1,3
89.12968,1.508498846,1.15392156,S3,MS21,85.8,85.1,3
89.14991,1.572978793,0.705844754,S3,MS21,85.8,85.1,3
89.17013,1.024915511,1.419028252,S3,MS21,85.8,85.1,3
89.19035,1.546125394,1.956285886,S3,MS21,85.8,85.1,3
89.21057,1.489276186,1.272152508,S3,MS21,85.8,85.1,3
89.23079,1.578165148,0.825000209,S3,MS21,85.8,85.1,3
89.251,0.672690316,1.575360509,S3,MS21,85.8,85.1,3
89.2712,1.455907927,0.736196173,S3,MS21,85.8,85.1,3
89.2914,1.442985505,1.546133235,S3,MS21,85.8,85.1,3
89.3116,1.009289017,1.820487771,S3,MS21,85.8,85.1,3
89.3318,1.825623713,1.750531253,S3,MS21,85.8,85.1,3
89.35207,1.045442933,1.192961358,S3,MS21,85.8,85.1,3
89.37241,1.640097281,1.597486421,S3,MS21,85.8,85.1,3
89.39275,1.983595457,1.188404646,S3,MS21,85.8,85.1,3
89.41309,1.662389255,2.161430713,S3,MS21,85.8,85.1,3
89.43343,1.403531987,1.45895573,S3,MS21,85.8,85.1,3
89.4539,1.444233481,1.093355364,S3,MS21,85.8,85.1,3
89.4745,0.787552791,0.638810441,S3,MS21,85.8,85.1,3
89.4951,1.364206215,1.01571722,S3,MS21,85.8,85.1,3
89.5157,1.542711724,1.059167376,S3,MS21,85.8,85.1,3
89.5363,1.373659929,0.983681394,S3,MS21,85.8,85.1,3
89.5567,1.453184681,1.600969962,S3,MS21,85.8,85.1,3
89.5769,1.790280946,1.688135444,S3,MS21,85.8,85.1,3
89.5971,1.185792532,1.496813072,S3,MS21,85.8,85.1,3
89.6173,1.400696004,0.799950063,S3,MS21,85.8,85.1,3
89.6375,0.920516759,1.122689741,S3,MS21,85.8,85.1,3
89.65777,1.638532722,1.133071184,S3,MS21,85.8,85.1,3
89.67811,1.131431146,1.108008463,S3,MS21,85.8,85.1,3
89.69845,0.965981833,0.771805661,S3,MS21,85.8,85.1,3
89.71879,1.017527243,1.43108942,S3,MS21,85.8,85.1,3
89.73913,1.047213948,2.058679789,S3,MS21,85.8,85.1,3
89.75954,0.908681422,1.581224713,S3,MS21,85.8,85.1,3
89.78002,1.026712817,1.40268592,S3,MS21,85.8,85.1,3
89.8005,1.697723618,1.85450297,S3,MS21,85.8,85.1,3
89.82098,1.248086622,1.999718114,S3,MS21,85.8,85.1,3
89.84146,1.902023973,2.144390597,S3,MS21,85.8,85.1,3
89.8619,1.630480523,2.36272282,S3,MS21,85.8,85.1,3
89.8823,2.05868045,1.607224864,S3,MS21,85.8,85.1,3
89.9027,1.421083634,1.542574681,S3,MS21,85.8,85.1,3
89.9231,1.609963598,1.528114151,S3,MS21,85.8,85.1,3
89.9435,1.803885605,2.12790518,S3,MS21,85.8,85.1,3
89.96365,1.012679709,0.738259538,S3,MS21,85.8,85.1,3
89.98355,1.372849952,1.137985114,S3,MS21,85.8,85.1,3
90.00345,2.621919968,1.595019628,S3,MS21,85.8,85.1,3
90.02335,1.978391727,1.16595555,S3,MS21,85.8,85.1,3
90.04325,1.284515766,1.124040192,S3,MS21,85.8,85.1,3
90.06322,1.011881509,1.15144773,S3,MS21,85.8,85.1,3
90.08326,0.985895816,0.877953897,S3,MS21,85.8,85.1,3
90.1033,1.344757153,1.604539938,S3,MS21,85.8,85.1,3
90.12334,1.147166351,2.555605863,S3,MS21,85.8,85.1,3
90.14338,1.262906764,2.07534398,S3,MS21,85.8,85.1,3
90.16334,1.32882352,2.521551549,S3,MS21,85.8,85.1,3
90.18322,1.763342078,0.754621193,S3,MS21,85.8,85.1,3
90.2031,1.27111889,1.514755606,S3,MS21,85.8,85.1,3
90.22298,1.029133475,1.250987076,S3,MS21,85.8,85.1,3
90.24286,1.494901395,2.239472506,S3,MS21,85.8,85.1,3
90.2632,0.747847336,0.819840281,S3,MS21,85.8,85.1,3
90.284,1.503903914,1.079862137,S3,MS21,85.8,85.1,3
90.3048,2.053468599,1.071156474,S3,MS21,85.8,85.1,3
90.3256,1.164833008,1.829565402,S3,MS21,85.8,85.1,3
90.3464,1.105618296,1.559914113,S3,MS21,85.8,85.1,3
90.36689,0.922975424,1.271256579,S3,MS21,85.8,85.1,3
90.38707,1.611685846,1.247305509,S3,MS21,85.8,85.1,3
90.40725,1.546802082,1.336629119,S3,MS21,85.8,85.1,3
90.42743,0.721460078,1.548843041,S3,MS21,85.8,85.1,3
90.44761,1.449393318,2.442156135,S3,MS21,85.8,85.1,3
90.46812,1.04798062,3.424256071,S3,MS21,85.8,85.1,3
90.48896,1.973799717,1.359368254,S3,MS21,85.8,85.1,3
90.5098,0.982347467,1.482020282,S3,MS21,85.8,85.1,3
90.53064,1.03535885,0.998884458,S3,MS21,85.8,85.1,3
90.55148,0.941167026,0.581411973,S3,MS21,85.8,85.1,3
90.57192,1.064167725,1.533695052,S3,MS21,85.8,85.1,3
90.59196,1.706554653,1.231951721,S3,MS21,85.8,85.1,3
90.612,1.207143412,1.520640271,S3,MS21,85.8,85.1,3
90.63204,1.686975689,1.693845082,S3,MS21,85.8,85.1,3
90.65208,1.523362101,0.716709511,S3,MS21,85.8,85.1,3
90.67218,1.744890909,2.460750106,S3,MS21,85.8,85.1,3
90.69234,0.884893758,1.884119967,S3,MS21,85.8,85.1,3
90.7125,0.813390921,1.258632116,S3,MS21,85.8,85.1,3
90.73266,1.069486015,1.791042266,S3,MS21,85.8,85.1,3
90.75282,1.08053877,1.746381456,S3,MS21,85.8,85.1,3
90.77318,1.025845984,1.062000915,S3,MS21,85.8,85.1,3
90.79374,0.944955196,1.101013727,S3,MS21,85.8,85.1,3
90.8143,2.729225321,3.871037525,S3,MS21,85.8,85.1,3
90.83486,1.0838323,0.997801357,S3,MS21,85.8,85.1,3
90.85542,1.383128053,1.840706969,S3,MS21,85.8,85.1,3
90.87573,1.211457198,1.17550099,S3,MS21,85.8,85.1,3
90.89579,1.027014795,1.608031034,S3,MS21,85.8,85.1,3
90.91585,0.942316337,2.034007069,S3,MS21,85.8,85.1,3
90.93591,0.858096381,1.456480616,S3,MS21,85.8,85.1,3
90.95597,1.349498839,2.129430486,S3,MS21,85.8,85.1,3
90.97608,0.827318603,1.777507409,S3,MS21,85.8,85.1,3
90.99624,1.429074614,1.787002782,S3,MS21,85.8,85.1,3
91.0164,1.013139654,1.813172142,S3,MS21,85.8,85.1,3
91.03656,0.945416308,1.655796908,S3,MS21,85.8,85.1,3
91.05672,1.153822715,0.463786766,S3,MS21,85.8,85.1,3
91.07688,1.793287748,1.344723181,S3,MS21,85.8,85.1,3
91.09704,1.067578965,1.560839149,S3,MS21,85.8,85.1,3
91.1172,0.937488901,0.452665293,S3,MS21,85.8,85.1,3
91.13736,1.292634771,1.593772325,S3,MS21,85.8,85.1,3
91.15752,1.579040337,2.298408625,S3,MS21,85.8,85.1,3
91.17777,1.31527434,1.187865457,S3,MS21,85.8,85.1,3
91.19811,0.723134895,1.687224645,S3,MS21,85.8,85.1,3
91.21845,1.299487043,1.642048054,S3,MS21,85.8,85.1,3
91.23879,1.923768208,1.615618756,S3,MS21,85.8,85.1,3
91.25913,1.038274398,1.214178593,S3,MS21,85.8,85.1,3
91.27946,1.084504108,1.334322003,S3,MS21,85.8,85.1,3
91.29978,0.723055798,1.473233222,S3,MS21,85.8,85.1,3
91.3201,1.316896078,1.490817041,S3,MS21,85.8,85.1,3
91.34042,1.415244534,1.971824675,S3,MS21,85.8,85.1,3
91.36074,1.645707957,1.282103578,S3,MS21,85.8,85.1,3
91.38126,1.552194261,1.566563973,S3,MS21,85.8,85.1,3
91.40198,1.04215906,1.363341716,S3,MS21,85.8,85.1,3
91.4227,1.152305106,0.805747344,S3,MS21,85.8,85.1,3
91.44342,0.664674731,1.593502776,S3,MS21,85.8,85.1,3
91.46414,1.069775647,1.715385676,S3,MS21,85.8,85.1,3
91.48461,1.773692644,1.254729326,S3,MS21,85.8,85.1,3
91.50483,1.134342538,1.850425573,S3,MS21,85.8,85.1,3
91.52505,1.134892174,1.523981021,S3,MS21,85.8,85.1,3
91.54527,1.664959123,1.97626255,S3,MS21,85.8,85.1,3
91.56549,1.426860903,2.904877691,S3,MS21,85.8,85.1,3
91.58594,1.405362144,1.733184406,S3,MS21,85.8,85.1,3
91.60662,0.866578054,1.744044009,S3,MS21,85.8,85.1,3
91.6273,0.772522887,1.510972226,S3,MS21,85.8,85.1,3
91.64798,0.716319223,0.847675309,S3,MS21,85.8,85.1,3
91.66866,1.112693438,3.170385989,S3,MS21,85.8,85.1,3
91.68931,1.931526454,1.115520442,S3,MS21,85.8,85.1,3
91.70993,2.175975381,1.224422668,S3,MS21,85.8,85.1,3
91.73055,0.857056005,1.225549224,S3,MS21,85.8,85.1,3
91.75117,0.894240948,1.236443166,S3,MS21,85.8,85.1,3
91.77179,2.23497188,1.451760695,S3,MS21,85.8,85.1,3
91.79242,0.720770543,1.215053149,S3,MS21,85.8,85.1,3
91.81306,1.503061056,1.095115329,S3,MS21,85.8,85.1,3
91.8337,1.112182617,1.016033004,S3,MS21,85.8,85.1,3
91.85434,0.918807654,1.243575145,S3,MS21,85.8,85.1,3
91.87498,1.308854306,0.985892905,S3,MS21,85.8,85.1,3
91.8954,1.459981521,0.863224755,S3,MS21,85.8,85.1,3
91.9156,1.842443226,2.34815619,S3,MS21,85.8,85.1,3
91.9358,1.054833513,1.123417738,S3,MS21,85.8,85.1,3
91.956,1.022942787,1.383497449,S3,MS21,85.8,85.1,3
91.9762,1.099384659,1.61495398,S3,MS21,85.8,85.1,3
91.99654,1.065721998,2.085108824,S3,MS21,85.8,85.1,3
92.01702,1.071566062,0.687335897,S3,MS21,85.8,85.1,3
92.0375,0.835438114,1.428751546,S3,MS21,85.8,85.1,3
92.05798,1.36672735,0.90563614,S3,MS21,85.8,85.1,3
92.07846,0.663174606,0.821325747,S3,MS21,85.8,85.1,3
92.09885,1.113723477,1.545764377,S3,MS21,85.8,85.1,3
92.11915,0.985404212,2.842421903,S3,MS21,85.8,85.1,3
92.13945,0.591972122,0.980705124,S3,MS21,85.8,85.1,3
92.15975,1.429276623,1.997221754,S3,MS21,85.8,85.1,3
92.18005,1.10624275,2.06835764,S3,MS21,85.8,85.1,3
92.20058,1.225628059,1.584801778,S3,MS21,85.8,85.1,3
92.22134,1.391213288,0.883442082,S3,MS21,85.8,85.1,3
92.2421,0.995381563,1.435635789,S3,MS21,85.8,85.1,3
92.26286,0.879092025,1.956825735,S3,MS21,85.8,85.1,3
92.28362,0.91738402,1.020029309,S3,MS21,85.8,85.1,3
92.30457,1.176544543,1.431080621,S3,MS21,85.8,85.1,3
92.32571,1.402248257,1.995651824,S3,MS21,85.8,85.1,3
92.34685,1.508598956,2.635499678,S3,MS21,85.8,85.1,3
92.36799,0.837374624,2.116489778,S3,MS21,85.8,85.1,3
92.38913,1.167352591,2.565963974,S3,MS21,85.8,85.1,3
92.41019,1.948467207,2.544974401,S3,MS21,85.8,85.1,3
92.43117,2.007060023,1.745662187,S3,MS21,85.8,85.1,3
92.45215,0.660099727,1.951973017,S3,MS21,85.8,85.1,3
92.47313,1.088886558,1.105414664,S3,MS21,85.8,85.1,3
92.49411,0.686593045,0.996022694,S3,MS21,85.8,85.1,3
92.51502,1.474891114,1.291211933,S3,MS21,85.8,85.1,3
92.53586,0.893450172,0.587430541,S3,MS21,85.8,85.1,3
92.5567,1.633021161,2.323533197,S3,MS21,85.8,85.1,3
92.57754,1.561753911,1.418352783,S3,MS21,85.8,85.1,3
92.59838,1.240444062,1.631619478,S3,MS21,85.8,85.1,3
92.61927,1.467041736,1.481711843,S3,MS21,85.8,85.1,3
92.64021,1.358698972,1.302848556,S3,MS21,85.8,85.1,3
92.66115,1.234570137,1.589947551,S3,MS21,85.8,85.1,3
92.68209,1.173676151,1.608998934,S3,MS21,85.8,85.1,3
92.70303,1.303598901,1.127160607,S3,MS21,85.8,85.1,3
92.72387,1.399826965,1.420051162,S3,MS21,85.8,85.1,3
92.74461,1.303175461,2.709882373,S3,MS21,85.8,85.1,3
92.76535,1.116095451,1.879844912,S3,MS21,85.8,85.1,3
92.78609,1.594968932,1.846583393,S3,MS21,85.8,85.1,3
92.80683,0.965583113,1.729809654,S3,MS21,85.8,85.1,3
92.82765,1.510012208,1.706383531,S3,MS21,85.8,85.1,3
92.84855,1.700077831,0.978755779,S3,MS21,85.8,85.1,3
92.86945,1.282168909,3.36186964,S3,MS21,85.8,85.1,3
92.89035,2.255554436,1.94012299,S3,MS21,85.8,85.1,3
92.91125,1.286074215,2.041107853,S3,MS21,85.8,85.1,3
92.93217,2.119328335,2.071176374,S3,MS21,85.8,85.1,3
92.95311,2.445779877,2.411133404,S3,MS21,85.8,85.1,3
92.97405,1.129588222,2.208092588,S3,MS21,85.8,85.1,3
92.99499,1.83145587,1.491393628,S3,MS21,85.8,85.1,3
93.01593,1.281615782,2.083338207,S3,MS21,85.8,85.1,3
93.03659,2.749566027,1.504445524,S3,MS21,85.8,85.1,3
93.05697,1.695291053,2.456935921,S3,MS21,85.8,85.1,3
93.07735,1.102522023,1.310640489,S3,MS21,85.8,85.1,3
93.09773,2.733414966,2.669978336,S3,MS21,85.8,85.1,3
93.11811,1.737842162,2.103102632,S3,MS21,85.8,85.1,3
93.13859,1.722248473,2.667066175,S3,MS21,85.8,85.1,3
93.15917,1.358702048,1.513097062,S3,MS21,85.8,85.1,3
93.17975,2.097669897,2.461444568,S3,MS21,85.8,85.1,3
93.20033,1.626065918,1.279894694,S3,MS21,85.8,85.1,3
93.22091,1.310710424,1.65552953,S3,MS21,85.8,85.1,3
93.24152,1.825525055,1.983157673,S3,MS21,85.8,85.1,3
93.26216,1.36615025,1.592809452,S3,MS21,85.8,85.1,3
93.2828,2.268175275,1.909098246,S3,MS21,85.8,85.1,3
93.30344,2.074726768,1.723955397,S3,MS21,85.8,85.1,3
93.32408,1.672841022,2.442182598,S3,MS21,85.8,85.1,3
93.34497,2.00372901,2.063268553,S3,MS21,85.8,85.1,3
93.36611,1.749949095,1.852752876,S3,MS21,85.8,85.1,3
93.38725,1.254768267,2.604770092,S3,MS21,85.8,85.1,3
93.40839,1.814447077,2.052504052,S3,MS21,85.8,85.1,3
93.42953,1.825162223,1.145446668,S3,MS21,85.8,85.1,3
93.45048,1.926277415,1.581383449,S3,MS21,85.8,85.1,3
93.47124,1.392551606,2.615803703,S3,MS21,85.8,85.1,3
93.492,2.059077805,1.48466379,S3,MS21,85.8,85.1,3
93.51276,1.064976603,2.159215159,S3,MS21,85.8,85.1,3
93.53352,1.415015633,1.802152107,S3,MS21,85.8,85.1,3
93.55424,1.710232227,1.377904039,S3,MS21,85.8,85.1,3
93.57492,1.446270608,1.630819909,S3,MS21,85.8,85.1,3
93.5956,1.339388586,2.115921666,S3,MS21,85.8,85.1,3
93.61628,1.62444369,1.241245544,S3,MS21,85.8,85.1,3
93.63696,2.067442477,2.516123614,S3,MS21,85.8,85.1,3
93.65776,1.96465561,4.220867019,S3,MS21,85.8,85.1,3
93.67868,2.80606319,2.602095382,S3,MS21,85.8,85.1,3
93.6996,1.754833327,1.954265068,S3,MS21,85.8,85.1,3
93.72052,1.693776687,1.423762666,S3,MS21,85.8,85.1,3
93.74144,2.215982824,1.627427238,S3,MS21,85.8,85.1,3
93.76251,1.896731655,1.036942028,S3,MS21,85.8,85.1,3
93.78373,1.375342115,1.692657279,S3,MS21,85.8,85.1,3
93.80495,1.773287758,1.548264758,S3,MS21,85.8,85.1,3
93.82617,2.077592386,2.389003202,S3,MS21,85.8,85.1,3
93.84739,1.959811263,1.658432911,S3,MS21,85.8,85.1,3
93.86825,1.999324233,1.502098027,S3,MS21,85.8,85.1,3
93.88875,1.439360534,0.809005879,S3,MS21,85.8,85.1,3
93.90925,0.999947073,1.321848969,S3,MS21,85.8,85.1,3
93.92975,1.039512121,1.450830183,S3,MS21,85.8,85.1,3
93.95025,1.086452248,1.462629333,S3,MS21,85.8,85.1,3
93.97078,1.337316333,1.428957354,S3,MS21,85.8,85.1,3
93.99134,1.510421385,1.838142982,S3,MS21,85.8,85.1,3
94.0119,1.886346029,1.879596892,S3,MS21,85.8,85.1,3
94.03246,2.006020673,0.736219658,S3,MS21,85.8,85.1,3
94.05302,1.598089751,2.006724632,S3,MS21,85.8,85.1,3
94.07367,1.840775551,1.781386327,S3,MS21,85.8,85.1,3
94.09441,1.698268104,1.723380551,S3,MS21,85.8,85.1,3
94.11515,1.503209981,1.448251118,S3,MS21,85.8,85.1,3
94.13589,1.833756163,1.551052258,S3,MS21,85.8,85.1,3
94.15663,1.683858562,1.548340425,S3,MS21,85.8,85.1,3
94.17737,1.25350853,1.752249301,S3,MS21,85.8,85.1,3
94.19811,1.36246013,1.914951916,S3,MS21,85.8,85.1,3
94.21885,1.700651718,1.613922467,S3,MS21,85.8,85.1,3
